loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,date,loan_status,zip_code,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collection_recovery_fee,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,total_bal_il,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
7200.0, 36 months,12.62,241.29,C,10+ years,RENT,40000.0,Not Verified,2017-10-01,Fully Paid,054xx,12.35,0.0,665.0,669.0,0.0,9.0,0.0,5231.0,39.9,17.0,0.0,0.0,0.0,Individual,0.0,946.0,7127.0,0.0,1.0,0.0,0.0,1896.0,0.0,3.0,1702.0,28.0,13100.0,0.0,0.0,1.0,3.0,792.0,0.0,0.0,179.0,14.0,14.0,0.0,1.0,4.0,5.0,5.0,8.0,4.0,8.0,12.0,5.0,9.0,0.0,0.0,0.0,94.1,0.0,0.0,25213.0,7127.0,10300.0,12113.0
7000.0, 36 months,13.99,239.21,C,9 years,MORTGAGE,256000.0,Verified,2016-09-01,Fully Paid,986xx,12.68,0.0,690.0,694.0,1.0,19.0,0.0,74309.0,82.8,42.0,0.0,0.0,0.0,Individual,0.0,0.0,515095.0,1.0,2.0,0.0,0.0,26864.0,2.0,3.0,10237.0,78.0,89700.0,1.0,0.0,7.0,4.0,28616.0,0.0,0.0,383.0,1.0,1.0,4.0,0.0,7.0,12.0,9.0,15.0,9.0,14.0,28.0,12.0,19.0,0.0,0.0,2.0,100.0,0.0,0.0,578938.0,134597.0,40600.0,49939.0
6000.0, 36 months,22.74,231.45,E,10+ years,MORTGAGE,97896.0,Source Verified,2016-12-01,Fully Paid,750xx,15.14,1.0,670.0,674.0,2.0,12.0,0.0,70669.0,15.0,18.0,0.0,0.0,0.0,Individual,0.0,0.0,120074.0,4.0,3.0,5.0,5.0,49405.0,4.0,4.0,1878.0,69.0,90000.0,7.0,0.0,19.0,9.0,12007.0,0.0,0.0,157.0,7.0,2.0,1.0,1.0,5.0,6.0,5.0,6.0,6.0,9.0,11.0,6.0,12.0,0.0,1.0,9.0,66.7,0.0,0.0,142149.0,120074.0,20000.0,52149.0
20000.0, 60 months,12.99,454.96,C,4 years,MORTGAGE,50000.0,Verified,2016-03-01,Charged Off,410xx,19.56,2.0,695.0,699.0,1.0,7.0,0.0,15285.0,58.1,24.0,734.88,132.2784,0.0,Individual,0.0,0.0,187132.0,0.0,2.0,2.0,2.0,14419.0,0.0,1.0,14494.0,58.0,26300.0,3.0,1.0,2.0,3.0,26733.0,0.0,1172.0,279.0,19.0,11.0,5.0,0.0,2.0,3.0,2.0,8.0,7.0,4.0,12.0,3.0,6.0,0.0,0.0,2.0,91.7,0.0,0.0,219818.0,29704.0,16800.0,24607.0
8000.0, 36 months,5.32,240.92,A,10+ years,OWN,37000.0,Not Verified,2016-11-01,Fully Paid,083xx,18.94,0.0,765.0,769.0,1.0,20.0,0.0,19711.0,16.2,36.0,0.0,0.0,0.0,Individual,0.0,0.0,19711.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,6377.0,16.0,121900.0,2.0,0.0,2.0,10.0,1037.0,0.0,0.0,284.0,2.0,2.0,0.0,0.0,9.0,15.0,10.0,18.0,1.0,20.0,35.0,15.0,20.0,0.0,0.0,3.0,100.0,0.0,0.0,121900.0,19711.0,68400.0,0.0
12000.0, 36 months,11.99,398.52,C,1 year,RENT,65000.0,Source Verified,2016-02-01,Fully Paid,591xx,13.27,1.0,675.0,679.0,1.0,29.0,1.0,6084.0,50.7,46.0,0.0,0.0,0.0,Individual,0.0,534.0,102544.0,2.0,17.0,0.0,2.0,96460.0,4.0,8.0,1598.0,90.0,12000.0,1.0,2.0,2.0,10.0,3662.0,0.0,0.0,237.0,1.0,1.0,1.0,0.0,2.0,8.0,2.0,3.0,28.0,12.0,17.0,8.0,29.0,0.0,0.0,4.0,93.5,1.0,0.0,114348.0,102544.0,3200.0,102348.0
7800.0, 36 months,13.59,265.04,C,< 1 year,MORTGAGE,85000.0,Source Verified,2017-07-01,Fully Paid,980xx,10.39,1.0,660.0,664.0,0.0,4.0,1.0,3886.0,97.2,11.0,0.0,0.0,0.0,Joint App,0.0,0.0,65628.0,0.0,2.0,0.0,1.0,61742.0,0.0,0.0,2918.0,88.0,4000.0,1.0,4.0,0.0,1.0,16407.0,0.0,0.0,522.0,33.0,14.0,0.0,0.0,1.0,2.0,1.0,3.0,6.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,100.0,1.0,0.0,83970.0,65628.0,3000.0,79970.0
3500.0, 36 months,8.39,110.31,B,2 years,MORTGAGE,42000.0,Not Verified,2016-06-01,Fully Paid,985xx,14.51,0.0,710.0,714.0,0.0,6.0,0.0,2300.0,33.8,15.0,0.0,0.0,0.0,Individual,0.0,0.0,214594.0,2.0,1.0,0.0,3.0,28744.0,1.0,2.0,2300.0,75.0,6800.0,0.0,1.0,1.0,6.0,35766.0,0.0,0.0,134.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,4.0,5.0,1.0,6.0,0.0,0.0,2.0,100.0,0.0,0.0,225136.0,31044.0,2800.0,34527.0
2000.0, 36 months,29.69,84.57,F,< 1 year,RENT,80000.0,Source Verified,2018-09-01,Fully Paid,922xx,16.08,0.0,710.0,714.0,0.0,10.0,0.0,13651.0,81.7,22.0,0.0,0.0,0.0,Individual,0.0,0.0,45201.0,1.0,6.0,1.0,2.0,31550.0,1.0,1.0,8178.0,68.0,16700.0,0.0,3.0,0.0,3.0,4520.0,0.0,0.0,172.0,9.0,4.0,0.0,0.0,2.0,2.0,2.0,4.0,11.0,4.0,11.0,2.0,10.0,0.0,0.0,2.0,90.9,0.0,0.0,66746.0,45201.0,14500.0,50046.0
6000.0, 36 months,11.39,197.55,B,7 years,MORTGAGE,80000.0,Not Verified,2017-01-01,Fully Paid,836xx,8.67,0.0,680.0,684.0,0.0,7.0,2.0,4271.0,95.3,9.0,0.0,0.0,0.0,Individual,0.0,0.0,382917.0,0.0,1.0,0.0,0.0,16305.0,0.0,0.0,1222.0,60.0,4500.0,0.0,0.0,1.0,1.0,54702.0,0.0,0.0,197.0,64.0,8.0,2.0,0.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,7.0,0.0,0.0,1.0,100.0,1.0,1.0,413087.0,20576.0,4500.0,28836.0
35000.0, 60 months,20.75,941.96,E,5 years,MORTGAGE,160000.0,Verified,2016-02-01,Charged Off,077xx,13.73,0.0,675.0,679.0,3.0,14.0,0.0,83352.0,59.0,30.0,3953.54,711.6372,0.0,Individual,0.0,0.0,321312.0,1.0,4.0,0.0,1.0,73940.0,4.0,6.0,14012.0,59.0,141250.0,0.0,0.0,4.0,7.0,22950.0,0.0,0.0,260.0,6.0,6.0,3.0,0.0,6.0,9.0,13.0,13.0,8.0,9.0,20.0,9.0,14.0,0.0,0.0,4.0,100.0,0.0,0.0,401264.0,118429.0,36500.0,84621.0
8500.0, 36 months,7.35,263.82,A,2 years,OWN,75000.0,Source Verified,2017-10-01,Fully Paid,928xx,5.91,0.0,720.0,724.0,0.0,4.0,0.0,7617.0,48.2,7.0,0.0,0.0,0.0,Individual,0.0,0.0,19143.0,0.0,2.0,0.0,1.0,11526.0,0.0,0.0,7617.0,62.0,15800.0,0.0,0.0,0.0,1.0,4786.0,0.0,0.0,190.0,42.0,23.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,30800.0,19143.0,15800.0,15000.0
24000.0, 36 months,8.24,754.74,B,10+ years,MORTGAGE,110000.0,Verified,2017-03-01,Fully Paid,018xx,22.26,0.0,675.0,679.0,0.0,18.0,0.0,51724.0,54.0,35.0,0.0,0.0,0.0,Individual,0.0,0.0,410944.0,1.0,2.0,0.0,1.0,21233.0,2.0,3.0,18859.0,54.0,95680.0,0.0,0.0,3.0,5.0,22830.0,0.0,0.0,176.0,11.0,6.0,2.0,0.0,11.0,15.0,17.0,17.0,9.0,15.0,24.0,6.0,18.0,0.0,0.0,3.0,100.0,0.0,0.0,473433.0,72957.0,81680.0,37753.0
18000.0, 60 months,13.49,414.09,C,10+ years,MORTGAGE,66000.0,Not Verified,2016-08-01,Fully Paid,551xx,32.6,0.0,735.0,739.0,0.0,8.0,0.0,15097.0,34.0,24.0,0.0,0.0,0.0,Individual,0.0,0.0,305598.0,3.0,2.0,2.0,2.0,64798.0,1.0,3.0,5150.0,58.0,44400.0,0.0,4.0,0.0,5.0,38200.0,0.0,0.0,247.0,3.0,3.0,5.0,5.0,2.0,5.0,2.0,6.0,7.0,5.0,12.0,5.0,8.0,0.0,0.0,3.0,75.0,0.0,0.0,375247.0,79895.0,14900.0,66847.0
8000.0, 36 months,14.49,275.33,C,10+ years,MORTGAGE,50000.0,Source Verified,2016-10-01,Fully Paid,953xx,13.85,0.0,715.0,719.0,2.0,10.0,0.0,4241.0,35.9,12.0,0.0,0.0,0.0,Individual,0.0,0.0,20821.0,5.0,1.0,0.0,2.0,16580.0,6.0,9.0,1664.0,62.0,11800.0,4.0,0.0,8.0,11.0,2082.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,3.0,4.0,7.0,7.0,2.0,9.0,9.0,4.0,10.0,0.0,0.0,6.0,91.7,0.0,0.0,33500.0,20821.0,9600.0,21700.0
35000.0, 36 months,30.79,1501.0,G,2 years,MORTGAGE,151000.0,Verified,2017-02-01,Fully Paid,760xx,33.84,0.0,740.0,744.0,4.0,20.0,0.0,34411.0,33.5,48.0,0.0,0.0,0.0,Individual,0.0,0.0,177690.0,4.0,7.0,3.0,9.0,143279.0,4.0,5.0,0.0,55.0,90500.0,5.0,9.0,5.0,14.0,9352.0,0.0,0.0,290.0,3.0,3.0,2.0,0.0,0.0,5.0,3.0,6.0,24.0,13.0,22.0,5.0,20.0,0.0,0.0,7.0,97.9,0.0,0.0,261688.0,177690.0,7500.0,171188.0
10000.0, 36 months,15.99,351.53,C,4 years,OWN,30000.0,Not Verified,2017-04-01,Charged Off,021xx,22.9,2.0,660.0,664.0,0.0,20.0,0.0,21714.0,39.9,34.0,0.0,0.0,0.0,Individual,0.0,0.0,21714.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,3141.0,40.0,54400.0,1.0,9.0,1.0,8.0,1143.0,0.0,0.0,242.0,10.0,10.0,0.0,0.0,9.0,11.0,11.0,13.0,5.0,20.0,29.0,11.0,20.0,0.0,0.0,3.0,91.2,0.0,0.0,54400.0,21714.0,32200.0,0.0
3600.0, 36 months,15.59,125.84,C,10+ years,OWN,67000.0,Source Verified,2016-06-01,Charged Off,453xx,30.45,0.0,660.0,664.0,2.0,11.0,1.0,4215.0,49.0,29.0,350.64,63.1152,0.0,Individual,0.0,0.0,69912.0,2.0,5.0,3.0,6.0,65697.0,3.0,3.0,1776.0,82.0,8600.0,14.0,8.0,8.0,9.0,6356.0,0.0,0.0,231.0,4.0,2.0,0.0,1.0,2.0,4.0,2.0,5.0,16.0,6.0,13.0,4.0,11.0,0.0,0.0,6.0,95.7,1.0,0.0,86481.0,69912.0,3600.0,77881.0
35000.0, 36 months,15.49,1221.71,C,3 years,RENT,92000.0,Source Verified,2018-06-01,Fully Paid,928xx,13.97,0.0,675.0,679.0,0.0,8.0,0.0,6527.0,53.5,10.0,0.0,0.0,0.0,Individual,0.0,0.0,73857.0,2.0,3.0,1.0,2.0,67330.0,1.0,3.0,3879.0,77.0,12200.0,3.0,0.0,0.0,5.0,9232.0,0.0,0.0,37.0,4.0,4.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,8.0,0.0,0.0,2.0,100.0,0.0,0.0,70445.0,73857.0,11700.0,58245.0
35000.0, 60 months,15.05,833.57,C,< 1 year,MORTGAGE,52000.0,Verified,2017-05-01,Fully Paid,301xx,47.47,0.0,720.0,724.0,0.0,12.0,0.0,22482.0,81.5,24.0,0.0,0.0,0.0,Joint App,0.0,0.0,435836.0,0.0,8.0,1.0,2.0,84384.0,1.0,1.0,13839.0,82.0,27600.0,2.0,0.0,1.0,4.0,36320.0,0.0,0.0,161.0,11.0,11.0,4.0,0.0,1.0,2.0,2.0,5.0,11.0,3.0,9.0,2.0,12.0,0.0,0.0,2.0,100.0,0.0,0.0,470185.0,106866.0,19000.0,105679.0
16000.0, 36 months,13.99,546.77,C,7 years,RENT,60000.0,Source Verified,2016-07-01,Fully Paid,600xx,19.04,3.0,695.0,699.0,1.0,20.0,0.0,3919.0,40.0,29.0,0.0,0.0,0.0,Individual,0.0,0.0,96448.0,1.0,14.0,0.0,1.0,92529.0,1.0,2.0,2402.0,82.0,9800.0,1.0,1.0,1.0,3.0,5358.0,0.0,0.0,124.0,6.0,6.0,0.0,2.0,1.0,4.0,2.0,2.0,22.0,5.0,5.0,4.0,20.0,0.0,0.0,1.0,62.1,0.0,0.0,118146.0,96448.0,5000.0,108346.0
17600.0, 60 months,15.59,424.18,C,10+ years,MORTGAGE,80000.0,Source Verified,2016-07-01,Fully Paid,633xx,7.14,0.0,765.0,769.0,0.0,6.0,0.0,1395.0,11.0,16.0,0.0,0.0,0.0,Individual,0.0,0.0,169845.0,1.0,1.0,1.0,3.0,24996.0,1.0,2.0,1061.0,67.0,12700.0,1.0,2.0,1.0,7.0,28308.0,0.0,0.0,145.0,8.0,6.0,2.0,0.0,1.0,2.0,2.0,2.0,9.0,4.0,5.0,2.0,6.0,0.0,0.0,2.0,100.0,0.0,0.0,186476.0,26391.0,7900.0,26631.0
17000.0, 60 months,10.99,369.54,B,9 years,MORTGAGE,85000.0,Not Verified,2016-10-01,Fully Paid,972xx,23.76,0.0,760.0,764.0,0.0,11.0,0.0,16309.0,57.0,16.0,0.0,0.0,0.0,Individual,0.0,0.0,294541.0,1.0,7.0,0.0,1.0,37510.0,1.0,1.0,14474.0,47.0,28600.0,0.0,0.0,0.0,2.0,26776.0,0.0,0.0,120.0,5.0,5.0,2.0,0.0,2.0,2.0,3.0,3.0,11.0,3.0,3.0,2.0,11.0,0.0,0.0,1.0,100.0,0.0,0.0,382900.0,53819.0,28600.0,86300.0
17650.0, 36 months,7.49,548.95,A,10+ years,MORTGAGE,76000.0,Source Verified,2016-01-01,Fully Paid,452xx,26.61,0.0,740.0,744.0,0.0,12.0,0.0,17956.0,43.2,43.0,0.0,0.0,0.0,Individual,0.0,0.0,200979.0,1.0,3.0,0.0,0.0,24480.0,2.0,2.0,10603.0,33.0,41600.0,0.0,0.0,0.0,3.0,18271.0,0.0,0.0,153.0,4.0,4.0,4.0,0.0,2.0,2.0,3.0,12.0,12.0,8.0,27.0,2.0,12.0,0.0,0.0,2.0,100.0,0.0,0.0,276463.0,42436.0,32100.0,72888.0
6000.0, 36 months,9.43,192.01,B,10+ years,RENT,219000.0,Not Verified,2018-05-01,Fully Paid,945xx,3.68,0.0,660.0,664.0,0.0,12.0,1.0,2133.0,14.7,28.0,0.0,0.0,0.0,Individual,0.0,0.0,37756.0,1.0,1.0,0.0,1.0,35623.0,3.0,11.0,899.0,15.0,14500.0,2.0,1.0,4.0,12.0,3432.0,0.0,0.0,183.0,5.0,5.0,0.0,0.0,3.0,4.0,3.0,13.0,3.0,11.0,25.0,4.0,11.0,0.0,0.0,3.0,94.7,1.0,0.0,57096.0,37756.0,3100.0,42596.0
12000.0, 36 months,7.91,375.54,A,1 year,RENT,70000.0,Not Verified,2016-01-01,Fully Paid,891xx,19.94,0.0,720.0,724.0,1.0,17.0,0.0,9251.0,13.5,34.0,0.0,0.0,0.0,Individual,0.0,162.0,46066.0,0.0,3.0,1.0,2.0,36815.0,1.0,1.0,3736.0,39.0,68300.0,1.0,2.0,5.0,3.0,2710.0,0.0,0.0,120.0,10.0,7.0,0.0,0.0,5.0,6.0,11.0,15.0,14.0,14.0,20.0,6.0,17.0,0.0,0.0,2.0,97.1,0.0,0.0,118873.0,46066.0,59500.0,50573.0
6000.0, 36 months,13.06,202.34,C,3 years,MORTGAGE,60000.0,Source Verified,2018-06-01,Fully Paid,029xx,2.62,0.0,690.0,694.0,0.0,5.0,0.0,4051.0,68.7,9.0,0.0,0.0,0.0,Individual,0.0,0.0,84152.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2447.0,69.0,5900.0,1.0,0.0,2.0,5.0,16830.0,0.0,0.0,23.0,10.0,10.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,0.0,0.0,1.0,77.8,0.0,0.0,214900.0,4051.0,2500.0,0.0
15000.0, 36 months,9.8,482.61,B,2 years,MORTGAGE,40000.0,Source Verified,2016-01-01,Fully Paid,985xx,12.54,0.0,680.0,684.0,1.0,6.0,0.0,13224.0,67.1,13.0,0.0,0.0,0.0,Individual,0.0,0.0,131043.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,8736.0,67.0,19700.0,0.0,2.0,1.0,3.0,21841.0,0.0,0.0,102.0,4.0,4.0,3.0,0.0,4.0,5.0,4.0,5.0,2.0,5.0,8.0,5.0,6.0,0.0,0.0,1.0,92.3,0.0,0.0,144700.0,13224.0,17300.0,0.0
20000.0, 36 months,11.99,664.2,C,10+ years,MORTGAGE,83000.0,Source Verified,2016-01-01,Fully Paid,322xx,8.85,0.0,690.0,694.0,0.0,9.0,0.0,22427.0,83.7,15.0,0.0,0.0,0.0,Individual,0.0,0.0,89411.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6932.0,84.0,26800.0,0.0,0.0,0.0,1.0,9935.0,0.0,0.0,154.0,21.0,21.0,3.0,0.0,6.0,7.0,6.0,7.0,1.0,8.0,11.0,7.0,9.0,0.0,0.0,0.0,93.3,0.0,0.0,151800.0,22427.0,20500.0,0.0
8000.0, 36 months,12.79,268.75,C,5 years,MORTGAGE,45000.0,Source Verified,2016-07-01,Charged Off,352xx,23.17,0.0,720.0,724.0,2.0,21.0,0.0,2565.0,12.2,26.0,0.0,0.0,0.0,Individual,0.0,0.0,46581.0,2.0,11.0,4.0,7.0,44016.0,1.0,6.0,1742.0,69.0,21000.0,3.0,0.0,3.0,13.0,2218.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,4.0,11.0,10.0,15.0,5.0,21.0,0.0,0.0,5.0,100.0,0.0,0.0,67972.0,46581.0,7800.0,46972.0
18000.0, 60 months,15.99,437.63,C,< 1 year,RENT,100000.0,Verified,2017-01-01,Fully Paid,787xx,7.43,0.0,700.0,704.0,0.0,5.0,0.0,22833.0,80.1,11.0,0.0,0.0,0.0,Individual,0.0,0.0,22833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11532.0,80.0,28500.0,0.0,0.0,0.0,0.0,7611.0,0.0,0.0,163.0,54.0,54.0,0.0,0.0,2.0,3.0,2.0,4.0,1.0,5.0,10.0,3.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,28500.0,22833.0,18500.0,0.0
21000.0, 36 months,14.49,722.74,C,1 year,MORTGAGE,73000.0,Source Verified,2016-09-01,Fully Paid,751xx,22.11,0.0,680.0,684.0,2.0,22.0,0.0,18827.0,61.9,38.0,0.0,0.0,0.0,Individual,0.0,0.0,182776.0,6.0,4.0,0.0,1.0,40373.0,7.0,7.0,1860.0,55.0,30400.0,0.0,2.0,2.0,8.0,9620.0,0.0,0.0,136.0,3.0,3.0,1.0,0.0,4.0,11.0,4.0,8.0,8.0,17.0,29.0,11.0,22.0,0.0,0.0,7.0,97.4,0.0,0.0,211841.0,59200.0,7200.0,50319.0
23925.0, 36 months,24.74,947.97,E,10+ years,OWN,74000.0,Source Verified,2017-04-01,Charged Off,191xx,29.76,0.0,675.0,679.0,1.0,13.0,0.0,20599.0,56.0,23.0,3283.1,590.958000008,0.0,Individual,0.0,895.0,65259.0,0.0,3.0,0.0,2.0,44660.0,0.0,8.0,11615.0,66.0,36800.0,0.0,0.0,2.0,10.0,5020.0,0.0,0.0,127.0,14.0,14.0,0.0,0.0,3.0,3.0,7.0,12.0,7.0,10.0,16.0,3.0,13.0,0.0,0.0,0.0,100.0,0.0,0.0,99583.0,65259.0,33700.0,62783.0
18000.0, 60 months,18.99,466.84,D,1 year,RENT,32160.0,Verified,2016-03-01,Charged Off,995xx,22.09,0.0,680.0,684.0,0.0,7.0,0.0,5398.0,61.3,12.0,1746.47,314.3646,0.0,Joint App,0.0,0.0,14739.0,1.0,2.0,0.0,1.0,9341.0,2.0,2.0,2968.0,51.0,8800.0,1.0,0.0,1.0,3.0,2457.0,0.0,0.0,84.0,3.0,3.0,0.0,0.0,2.0,2.0,4.0,4.0,7.0,5.0,5.0,2.0,7.0,0.0,0.0,2.0,100.0,0.0,0.0,29150.0,14739.0,8000.0,20350.0
10000.0, 36 months,13.44,339.07,C,4 years,RENT,36000.0,Source Verified,2016-01-01,Fully Paid,114xx,8.07,0.0,670.0,674.0,0.0,7.0,0.0,6307.0,67.1,8.0,0.0,0.0,0.0,Individual,0.0,0.0,6307.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3891.0,67.0,9400.0,0.0,0.0,0.0,2.0,1051.0,0.0,0.0,185.0,20.0,20.0,0.0,0.0,2.0,6.0,3.0,3.0,0.0,7.0,8.0,6.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,9400.0,6307.0,4500.0,0.0
29900.0, 36 months,16.02,1051.5,C,< 1 year,OWN,65000.0,Source Verified,2017-07-01,Charged Off,774xx,19.61,1.0,665.0,669.0,0.0,15.0,0.0,10132.0,28.0,30.0,3546.61,638.3898,0.0,Individual,0.0,2940.0,173854.0,1.0,1.0,0.0,1.0,42525.0,2.0,3.0,5000.0,28.0,36200.0,2.0,4.0,6.0,4.0,11590.0,0.0,0.0,300.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,6.0,8.0,12.0,19.0,5.0,15.0,0.0,1.0,2.0,89.3,0.0,0.0,248818.0,52657.0,17000.0,52318.0
10000.0, 36 months,9.93,322.35,B,10+ years,RENT,50000.0,Source Verified,2017-08-01,Charged Off,185xx,14.28,0.0,665.0,669.0,0.0,19.0,0.0,8082.0,20.7,20.0,0.0,0.0,1.0,Individual,0.0,2433.0,10506.0,1.0,1.0,0.0,1.0,2424.0,2.0,3.0,1471.0,23.0,39100.0,0.0,0.0,0.0,4.0,657.0,0.0,0.0,138.0,3.0,3.0,0.0,0.0,5.0,11.0,6.0,7.0,1.0,18.0,19.0,11.0,19.0,0.0,0.0,2.0,100.0,0.0,0.0,45100.0,10506.0,17200.0,6000.0
10000.0, 60 months,14.46,235.08,C,10+ years,MORTGAGE,80000.0,Not Verified,2016-03-01,Charged Off,023xx,9.12,0.0,685.0,689.0,0.0,7.0,0.0,9218.0,68.8,16.0,0.0,0.0,0.0,Individual,0.0,0.0,246048.0,1.0,1.0,0.0,1.0,17858.0,1.0,1.0,5156.0,79.0,13400.0,5.0,1.0,1.0,4.0,35150.0,0.0,0.0,72.0,10.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,7.0,4.0,4.0,3.0,7.0,0.0,0.0,3.0,93.3,0.0,0.0,257269.0,27344.0,13400.0,21153.0
20000.0, 36 months,5.32,602.3,A,10+ years,MORTGAGE,85000.0,Not Verified,2016-02-01,Fully Paid,628xx,26.77,1.0,770.0,774.0,0.0,22.0,0.0,16026.0,11.8,39.0,0.0,0.0,0.0,Individual,0.0,0.0,161288.0,1.0,3.0,1.0,1.0,52542.0,1.0,3.0,7338.0,24.0,136200.0,1.0,0.0,1.0,4.0,7331.0,0.0,0.0,250.0,3.0,3.0,2.0,0.0,6.0,11.0,8.0,11.0,11.0,17.0,26.0,11.0,22.0,0.0,0.0,2.0,97.4,0.0,0.0,354928.0,68568.0,87900.0,88728.0
6500.0, 36 months,15.31,226.32,C,4 years,RENT,50000.0,Source Verified,2016-06-01,Fully Paid,117xx,4.85,0.0,670.0,674.0,0.0,15.0,0.0,5447.0,62.6,15.0,0.0,0.0,0.0,Individual,0.0,0.0,28164.0,0.0,9.0,2.0,7.0,22717.0,2.0,2.0,2950.0,86.0,8700.0,5.0,0.0,3.0,9.0,1878.0,0.0,0.0,61.0,11.0,7.0,0.0,0.0,4.0,6.0,4.0,4.0,9.0,6.0,6.0,6.0,15.0,0.0,0.0,4.0,100.0,0.0,0.0,32649.0,28164.0,5100.0,23949.0
13400.0, 36 months,9.16,427.12,B,1 year,MORTGAGE,52000.0,Source Verified,2016-04-01,Fully Paid,543xx,9.98,0.0,660.0,664.0,0.0,26.0,0.0,21009.0,64.8,28.0,0.0,0.0,0.0,Individual,0.0,0.0,205350.0,0.0,17.0,2.0,6.0,56717.0,4.0,6.0,9675.0,89.0,32400.0,0.0,2.0,2.0,13.0,7898.0,0.0,0.0,146.0,9.0,7.0,1.0,0.0,3.0,5.0,5.0,5.0,18.0,8.0,9.0,5.0,26.0,0.0,0.0,7.0,100.0,0.0,0.0,216682.0,77726.0,19700.0,55272.0
22000.0, 36 months,10.91,719.32,B,3 years,RENT,197000.0,Not Verified,2018-02-01,Charged Off,073xx,22.12,0.0,700.0,704.0,0.0,8.0,0.0,47982.0,88.4,16.0,0.0,0.0,0.0,Individual,0.0,0.0,406459.0,1.0,2.0,2.0,2.0,65566.0,0.0,1.0,23554.0,89.0,54300.0,2.0,0.0,5.0,3.0,50807.0,0.0,0.0,225.0,15.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,6.0,3.0,5.0,3.0,8.0,0.0,0.0,2.0,100.0,0.0,0.0,448136.0,167322.0,54300.0,67808.0
10000.0, 36 months,9.44,320.05,B,4 years,MORTGAGE,86000.0,Not Verified,2017-10-01,Fully Paid,040xx,16.2,0.0,705.0,709.0,0.0,11.0,0.0,25849.0,62.9,22.0,0.0,0.0,0.0,Individual,0.0,0.0,259009.0,0.0,3.0,1.0,1.0,13253.0,1.0,1.0,0.0,64.0,41100.0,1.0,5.0,2.0,2.0,28779.0,0.0,0.0,277.0,9.0,9.0,6.0,1.0,0.0,3.0,2.0,4.0,6.0,7.0,10.0,3.0,10.0,0.0,0.0,2.0,90.9,0.0,0.0,291968.0,39102.0,0.0,20224.0
3550.0, 36 months,18.45,129.15,D,10+ years,MORTGAGE,75000.0,Not Verified,2018-04-01,Fully Paid,600xx,17.18,1.0,660.0,664.0,3.0,6.0,0.0,8388.0,72.0,14.0,0.0,0.0,0.0,Individual,0.0,0.0,130318.0,3.0,2.0,0.0,0.0,16860.0,2.0,2.0,6382.0,72.0,11600.0,0.0,0.0,3.0,3.0,21719.0,0.0,0.0,142.0,4.0,4.0,2.0,0.0,2.0,3.0,4.0,5.0,6.0,3.0,6.0,4.0,6.0,0.0,0.0,3.0,64.0,0.0,0.0,153265.0,25557.0,9600.0,36297.0
